station id,station name,station latitude,station longitude
3336,E 97 St & Madison Ave,40.787801,-73.953559
3337,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368
3338,2 Ave & E 99 St,40.786258600000004,-73.94552579
3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
3340,Wolcott St & Dwight St,40.6753274,-74.0100698
3341,Central Park West & W 102 St,40.795346,-73.96186
3342,Pioneer St & Richards St,40.677774799999995,-74.0094613
3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676
3344,Pioneer St & Van Brunt St,40.679043,-74.011169
3345,Madison Ave & E 99 St,40.78948541553215,-73.9524292945862
3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263
3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056
3348,Coffey St & Conover St,40.677236,-74.015665
3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
3350,W 100 St & Broadway,40.797372100000004,-73.97041192
3351,E 102 St & 1 Ave,40.7869946,-73.94164802
3352,Sigourney St & Columbia St,40.67267243410948,-74.00879524648191
3354,3 St & Prospect Park West,40.668132,-73.97363831
3355,E 66 St & Madison Ave,40.768008893059466,-73.96845281124116
3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567
3357,W 106 St & Amsterdam Ave,40.80083629999999,-73.9664492472
3358,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126
3359,E 68 St & Madison Ave,40.7691572,-73.96703464
3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517
3361,Carroll St & 6 Ave,40.6740886,-73.9787282
3362,Madison Ave & E 82 St,40.7781314,-73.96069399
3363,E 102 St & Park Ave,40.7904828,-73.95033068
3364,Carroll St & 5 Ave,40.6751622,-73.9814832
3365,3 St & 7 Ave,40.67038370000001,-73.97839676
3366,West End Ave & W 107 St,40.8021174,-73.9681805305
3367,5 Ave & E 103 St,40.792255299999994,-73.95249933
3368,5 Ave & 3 St,40.672815500000006,-73.98352355
3369,E 82 St & East End Ave,40.7724607,-73.9468208
3370,E 78 St & 2 Ave,40.7727966,-73.95577801
3371,4 Ave & 2 St,40.674613422475815,-73.98501142859459
3372,E 74 St & 1 Ave,40.7689738,-73.95482273
3373,3 St & 3 Ave,40.675070500000004,-73.98775226
3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
3375,3 Ave & E 72 St,40.7699426,-73.96060712
3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505
3377,Carroll St & Bond St,40.6786115,-73.99037292
3378,E 76 St & Park Ave,40.773763,-73.96222088
3379,E 103 St & Lexington Ave,40.790305100000005,-73.94755757
3381,3 St & Hoyt St,40.6777287,-73.99364123
3382,Carroll St & Smith St,40.680611,-73.99475825
3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104
3384,Smith St & 3 St,40.678724200000005,-73.99599099
3386,1 Pl & Clinton St,40.6809591,-73.99905709
3387,E 106 St & Madison Ave,40.79343370000001,-73.94945003
3388,President St & Henry St,40.6828003,-73.99990419
3389,Carroll St & Columbia St,40.6830456,-74.00348559
3390,E 109 St & 3 Ave,40.79329668,-73.9432083
3391,E 106 St & 1 Ave,40.7892529,-73.93956237
3392,Commerce St & Van Brunt St,40.681211700000006,-74.00860912
3393,Richards St & Delavan St,40.67943270000001,-74.00785041
3394,Columbia St & W 9 St,40.6769993,-74.00647134
3395,Henry St & W 9 St [old],40.6763744,-74.00324957
3396,Clinton St & 4 Place,40.6783563,-74.00014502
3397,Court St & Nelson St,40.6763947,-73.99869893
3398,Smith St & 9 St,40.67469570000001,-73.99785768
3399,7 St & 3 Ave,40.67260298150126,-73.98983001708984
3400,E 110 St & Madison Ave,40.796153499999996,-73.94782145
3401,2 Ave & 9 St,40.6724811,-73.99331394
3402,Court St & State St,40.6902375,-73.99203074
3403,4 Ave & 9 St,40.6705135,-73.98876585
3404,7 St & 5 Ave,40.670492200000005,-73.98541675
3405,5 St & 6 Ave,40.670483600000004,-73.98208968
3407,Union St & Nevins St,40.67909799721684,-73.98765474557877
3408,Congress St & Clinton St,40.6881529,-73.99520919
3409,Bergen St & Smith St,40.686744299999994,-73.99063168
3410,Dean St & Hoyt St,40.686444200000004,-73.98759104
3411,Bond St & Bergen St,40.6849668,-73.98620772
3412,Pacific St & Nevins St,40.6853761,-73.98302136
3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555
3414,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923
3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523
3417,Baltic St & 5 Ave,40.6795766,-73.97854971
3418,Plaza St West & Flatbush Ave,40.675020700000005,-73.97111473
3419,Douglass St & 4 Ave,40.67927879999999,-73.98154004
3420,Douglass St & 3 Ave,40.6802133,-73.98432695
3421,Hoyt St & Warren St,40.6843549,-73.98901629
3422,Columbia St & Degraw St,40.6859296,-74.00242364
3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121
3424,E 106 St & Lexington Ave,40.791976,-73.945993
3425,2 Ave & E 104 St,40.789210499999996,-73.94370784
3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016
3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863
3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959
3431,E 35 St & 3 Ave,40.746524,-73.977885
3432,NYCBS Depot - GOW,40.66906013501107,-73.99463653564453
3434,W 88 St & West End Ave,40.790254173304184,-73.97718340158461
3435,Grand St & Elizabeth St,40.718821999999996,-73.99596
3437,Riverside Dr & W 91 St,40.793134809866636,-73.97700369358063
3438,E 76 St & 3 Ave,40.772248537721744,-73.95842134952545
3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298
3441,10 Hudson Yards,40.752957,-74.00264
3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127
3449,Eckford St & Engert Ave,40.72146256229816,-73.94800901412964
3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933
3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077
3454,Leonard St & Maujer St,40.71036854235229,-73.94705951213838
3455,Schermerhorn St & 3 Ave,40.68680820503432,-73.98036181926726
3456,Jackson St & Leonard St,40.716380319735606,-73.94821286201476
3458,W 55 St & 6 Ave,40.76309387270797,-73.97835016250609
3459,E 53 St & 3 Ave,40.75763227739443,-73.9693057537079
3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263
3462,E 44 St & 2 Ave,40.75118387463277,-73.97138714790343
3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845155
3466,W 45 St & 6 Ave (OLD),40.75668720603179,-73.98257732391356
3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552
3468,NYCBS Depot - STY - Garage 4,40.730380100000005,-73.9747502
3469,India St & West St,40.73181401720966,-73.95995020866394
3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798982
3474,6 Ave & Spring St,40.7252556952547,-74.00412082672119
3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.0106278657913
3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863
3485,NYCBS Depot - RIS,40.725208,-73.974724
3486,Schermerhorn St & Bond St,40.68841742754083,-73.98451656103134
3488,8D QC Station 01,45.506364054011385,-73.5694634914398
3489,Gold St & Frankfort St,40.710699946313866,-74.00354146957396
3490,E 116 St & 2 Ave,40.796879,-73.93726099999999
3491,E 118 St & 1 Ave,40.797470000000004,-73.93504
3492,E 118 St & Park Ave,40.8005385,-73.9419949
3493,E 118 St & 3 Ave,40.799139000000004,-73.9389152
3494,E 115 St & Lexington Ave,40.797911,-73.9423
3495,E 114 St & 1 Ave,40.79456629999999,-73.9362541
3496,1 Ave & E 110 St,40.7923272,-73.9383
3497,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349
3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847
3499,2 Ave & E 122 St,40.8006721,-73.9349
3500,E 115 St & Madison Ave,40.7989445,-73.944846
3501,E 118 St & Madison Ave,40.801486600000004,-73.9442507
3502,Lexington Ave & E 111 St,40.79541210000001,-73.9441232
3503,Madison Ave & E 120 St,40.80295,-73.942954
3504,E 123 St & Lexington Ave,40.802926299999996,-73.9379
3505,Lexington Ave & E 127 St,40.805726,-73.936322
3506,Lexington Ave & E 120 St,40.8013066,-73.93981670000001
3507,Park Ave & E 124 St,40.8045555,-73.93968609999999
3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149
3509,Lenox Ave & W 115 St,40.8011939,-73.9500739
3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373
3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423
3512,27 Ave & 4 St,40.7747175,-73.93378940000001
3513,21 St & Hoyt Ave S,40.774645,-73.92370600000001
3514,Astoria Park S & Shore Blvd,40.7767,-73.927631
3515,24 Ave & 26 St,40.774591,-73.918544
3516,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001
3517,31 St & Hoyt Ave N,40.771152799999996,-73.9170074
3518,Lenox Ave & W 126 St,40.808442,-73.94520870000001
3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
3521,Lenox Ave & W 111 St,40.7987859,-73.9523
3522,37 St & 24 Ave,40.7701477,-73.9120938
3523,24 Ave & 29 St,40.7729,-73.91614200000001
3524,19 St & 24 Ave,40.777455200000006,-73.9225403
3525,23 Ave & 27 St,40.776165,-73.9153175
3526,31 St & 23 Ave,40.7747878,-73.91255509999999
3527,5 Ave & E 126 St,40.806979999999996,-73.94174699999999
3528,Steinway St & 23 Ave,40.771393700000004,-73.9077436
3529,Lenox Ave & W 130 St,40.8107922,-73.9430681
3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645
3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
3532,Ditmars Blvd & 19 St,40.78145,-73.9183302
3533,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999
3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001
3535,Mt Morris Park W & W 120 St,40.804038,-73.945925
3536,W 116 St & Broadway,40.8082,-73.9641
3537,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001
3538,W 110 St & Amsterdam Ave,40.802692,-73.96295
3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082
3540,Morningside Ave & W 123 St,40.81,-73.9551508
3541,Amsterdam Ave & W 125 St,40.813358,-73.956461
3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214
3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917357
3544,Underhill Ave & Pacific St,40.6804836,-73.9646795
3545,Broadway & W 122 St,40.8120562,-73.9612547
3546,Pacific St & Classon Ave,40.67919439999999,-73.95879029999999
3547,Broadway & Moylan Pl,40.8143256,-73.9590255
3549,Grand Ave & Bergen St,40.678045000000004,-73.962408
3551,3 Ave & E 112 St,40.795508,-73.94160600000001
3552,W 113 St & Broadway,40.805973,-73.964928
3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145
3554,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999999
3555,28 St & 41 Ave,40.751047,-73.93796999999999
3556,24 St & 41 Ave,40.752708500000004,-73.9397405
3557,40 Ave & 9 St,40.75742,-73.945133
3558,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999999
3559,21 St & 38 Ave,40.7576314,-73.9391224
3560,28 St & 38 Ave,40.754876,-73.934326
3561,37 Ave & 35 St,40.7531106,-73.9279917
3562,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082
3563,28 St & 36 Ave,40.757186,-73.93271899999999
3564,21 St & 36 Ave,40.760185299999996,-73.9362726
3565,36 Ave & 10 St,40.7614376,-73.9411265
3566,Crescent St & 35 Ave,40.7596276,-73.93214549999999
3567,11 St & 35 Ave,40.76274420000001,-73.9391141
3568,34 St & 35 Ave,40.756933200000006,-73.92622309999999
3569,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001
3570,35 Ave & 37 St,40.7557327,-73.92366109999999
3571,Bedford Ave & Bergen St,40.676368,-73.95291800000001
3572,34 Ave & 38 St,40.756913,-73.921631
3573,35 St & 34 Ave,40.7580583,-73.92427509999999
3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579
3575,Crescent St & 34 Ave,40.76108,-73.930562
3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024
3577,34 Ave & 21 St,40.762813799999996,-73.9342862
3578,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001
3579,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131
3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611
3581,Underhill Ave & Lincoln Pl,40.674012299999994,-73.9671457
3582,Lincoln Pl & Classon Ave,40.672168299999996,-73.9609
3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145
3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801
3585,Union St & Bedford Ave,40.6691783,-73.9554162
3586,34 Ave & 13 St,40.763875299999995,-73.9364848
3587,Carroll St & Washington Ave,40.6686744,-73.9618148
3588,Vernon Blvd & 10 St,40.7671863,-73.9373554
3589,Broadway & 12 St,40.7668,-73.93477740000002
3590,Carroll St & Franklin Ave,40.6679411,-73.9588
3591,21 St & 31 Dr,40.7659,-73.930819
3592,Crescent St & Broadway,40.7633589,-73.92864709999999
3593,31 St & Broadway,40.761584,-73.925921
3594,Montgomery St & Franklin Ave OLD,40.6661649,-73.95934840000001
3595,35 St & Broadway,40.760339,-73.9222427
3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
3597,43 St & Broadway,40.7577284,-73.9166368
3598,Newton Rd & 44 St,40.7595701,-73.91426779999999
3599,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999
3601,Sterling St & Bedford Ave,40.6627059,-73.9569115
3602,31 Ave & 34 St,40.763154,-73.920827
3603,31 Ave & 30 St,40.7647,-73.9240312
3604,Rogers Ave & Sterling St,40.6630619,-73.95387459999999
3605,31 Ave & Crescent St,40.765834600000005,-73.9265474
3606,49 Ave & 21 St,40.74252,-73.948852
3607,31 Ave & 14 St,40.7682,-73.9322662
3609,Vernon Blvd & 31 Ave,40.7692475,-73.93545040000001
3610,Vernon Blvd & 30 Rd,40.770845,-73.93417099999999
3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573
3612,30 Ave & 21 St,40.77037429999999,-73.9286078
3613,Center Blvd & 48 Ave,40.745038,-73.957539
3614,Crescent St & 30 Ave,40.768692,-73.9249574
3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001
3616,Steinway St & 28 Ave,40.7656251,-73.9136695
3617,28 Ave & 35 St,40.7671,-73.9169858
3618,27 St & Hunter St,40.7485,-73.941275
3619,Newtown Ave & 23 St,40.7713615,-73.9246145
3620,11 St & 43 Ave,40.7519071,-73.94791190000001
3621,27 Ave & 9 St,40.7739825,-73.93091340000001
3622,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999
3623,W 120 St & Claremont Ave,40.8109494,-73.9634
3625,28 St & 40 Ave,40.752575799999995,-73.9364281
3629,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928
3631,Crown St & Bedford Ave,40.666563000000004,-73.95674100000001
3632,E 12 St & Avenue B,40.728048571362606,-73.97881150245668
3635,W 36 St & 9 Ave,40.754623240291046,-73.99516761302948
3637,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352
3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627
3642,E 98 St & Lexington Ave,40.787285198609524,-73.95012259483337
3643,E 41 St & 5 Ave,40.75272201381188,-73.98123621940613
3644,Van Dyke St & Van Brunt St,40.67581622522832,-74.01488184928894
3646,35 Ave & 10 St,40.763154819103725,-73.93985509872438
3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794
3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805
3649,W 129 St & Convent Ave,40.81439443791581,-73.95324736833571
3650,8D Mobile 01,45.506264191001186,-73.56890559196472
3653,31 St & 35 Ave,40.75820464696758,-73.92832159996033
3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103
3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667
3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472
3659,W 17 St & 9 Ave,40.7429489166009,-74.00413691997528
3660,W 16 St & 8 Ave,40.74102150900266,-74.001384973526
3661,Montgomery St & Franklin Ave,40.666439306870814,-73.96055638790129
3662,31 Ave & Steinway St,40.76129389728909,-73.916916847229
3663,Sterling Pl & 7 Ave,40.67716489469059,-73.97382795810701
3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
3245,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842
3652,NYCBS Depot - 3AV,40.670133282374,-73.99230837821959
3240,NYCBS Depot BAL - DYR,40.759030082196055,-73.9938586950302
3184,Paulus Hook,40.7141454,-74.0335519
3428,8 Ave & W 16 St,40.740983,-74.00170200000001
